id,sentence,dialect,label
1320,બીજી વખત પણ વાંધો રજૂ કરવા છતાં અરજદારોની વાતને ગણકારવામાં આવી નહોતી,standard_gujarati,1
77,મેહોણી-હા મારુ મેહોણા હા,charotari,0
298,પોપટભાઈ યે ભાઇ જો બોલ રહે હૈ વો ઓડિશા મે baleshwar જિલ્લા હૈ,surti,2
533,એ યુવતીએ પોતાની ઓળખ શ્રદ્ધા મેડમ તરીકે આપી,standard_gujarati,1
996,સ્મિત ભાઈ ખરેખર આજે મને ખબર પડી કે આ બંને અવાજ તમે કાઢો છો❤❤❤❤,surti,2
602,ભાષા ને ના પકડો એમની કોમેડી ની મજા લો ભાઈ એમને મનમા પન કોઈની ભાષાની મજાક ઉડાડવાનુ ના હોય ભાઈ એ મજા કરાવા આયા સે મજા માનો,charotari,0
1373,સાંઈરામ ભાઈ તમારા નિરીક્ષણ ને સલામ છે યાર😂😂,surti,2
1166,રળોલ ગામના પાટિયા નજીક પાછળથી આવી રહેલી એક ખાનગી બસે બાઈકને ટક્કર મારતા આ ગંભીર અકસ્માત સર્જાયો હતો,standard_gujarati,1
1316,આ બજેટ કોઈપણ નવા કરવેરાનું ભારણ નાખ્યા વગર રાજ્યની અવિરત વિકાસ યાત્રાને જન કલ્યાણના અડગ વિશ્વાસથી આગળ ધપાવનારું છે,standard_gujarati,1
924,આપણા સ્ટુડિયોમાં ભી ટ્રાય મારી જજો ભાઈ કામરેજ સુરત મા❤❤,surti,2
503,"જય જય ગરવી ગુજરાત એક નંબર સોંગ ગાયું ભાઈ આમને આમ આગળ ખૂબ પ્રગતિ કરો એવી શુભકામનાઓ .
""આદિવાસી તરફથી""
🌿જય જોહાર,જય આદિવાસી 🏹",surti,2
1114,કોઈએ બાપ ના સમ આપ્યાં હતાં કે પરણ્યો? હજુ મોડું નથી થયું ઘર છોડીને બાવો થઈ જા 😂,charotari,0
233,લોકોએ કામ સિવાય બહાર નીકળવાનું ટાળ્યું હતું,standard_gujarati,1
964,અમે ત્યાં પહોંચ્યા એ પહેલાં જ બેથી ત્રણ વિદ્યાર્થીઓ પૂછપરછ માટે આવ્યા હતા,standard_gujarati,1
1070,મહેસાણા ભારત દેસ નુ રદય છે મહેસાણા ની ભાસ્યા સિખવા મહેસાણા માં જન્મ લેવો પડે,charotari,0
856,આ સવાલોના જવાબની શોધમાં અમને અમદાવાદના એક સેન્ટરનું સરનામું મળ્યું,standard_gujarati,1
545,પરિવારના આધારસ્તંભ સમાન બંને યુવાનોના અચાનક નિધનથી તેમના પરિવારોમાં ગમગીની છવાઈ ગઈ છે,standard_gujarati,1
890,ગોંધીનગર સાબરકાંઠોની ભાષા છે પ્રભુ.,charotari,0
256,ત્યાં પણ અમારો સપોર્ટ રહેશે એટલે વાંધો નહીં આવે,standard_gujarati,1
1454,બોર્ડની પરીક્ષા પૂર્વે તમામ સ્કૂલોનું ચેકિંગ પોલીસ દ્રારા કરવામાં આવશે અને બંદોબસ્ત પણ ગોઠવી દેવાશે,standard_gujarati,1
1102,હા સૂરતી ભાષા હા,surti,2
1024,સાહેબ આપની વાતો અને joks વારંવાર સાંભળવા ગમે છે જેમાં હાસ્યરસ સાથે જ્ઞાન રસ સમાયો હોય છે એટલે ખુબજ આંનદ આવે છે 🙏🙏🙏👏👏,charotari,0
180,હાઇકોર્ટે કહ્યું હતું કે આ દલીલ કોર્પોરેશનને કન્ટેમ્પ્ટમાં નાંખી શકે છે,standard_gujarati,1
1295,હાસ્ય કલાકાર તો આપણા સૌરાષ્ટ્ર ના ને ધીરુભાઈ સરવૈયા એક નંબર....,surti,2
437,Maya bhai લોકોને હસાવવા માટે રામાયણ નો ઉપયોગ ન કરાય,charotari,0
12,મ્યુનિસિપલ કોર્પોરેશનના કમિશ્નર કે તેના અધિકારીઓ કોર્ટ સમક્ષ કેઝ્યુઅલ સ્ટેટમેન્ટ્સ આપી શકે નહીં,standard_gujarati,1
1223,જય હો માયા ભાઈ વાહ જોરદાર ભાઈ,surti,2
1246,હાઇકોર્ટમાં સીધી અરજી ટકવાપાત્ર નથી બરોડા ક્રિકેટ એસોસિયેશન વતી રજૂઆત કરવામાં આવી હતી કે સુપ્રીમ કોર્ટના નિર્દેશ અનુસાર મેમોરેન્ડમ ઓફ એસોસિએશનને સુધારવામાં આવ્યું છે,standard_gujarati,1
313,મિસ્ટર ઈન્ડિયા ના ભાગ કેમ નથી આવતા,surti,2
157,પેલા મને લાગ્યું કે આ ભાઈ અટકી અટકી સુ બોલે છે પછી ખબર પડી કે આતો સુરતી છે એની માને ❤❤,surti,2
1039,જોઈએ આજે આ ભારતના ત્રીરંગાને કોણ લાઈક કરેછે🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳,surti,2
1478,😭જીગ્નેશ દાદા મારા વ્હાલા ભાઈ ની યાદ આવી જાય છે આ સોંગ સાંભળી ને  જ્યારે મને  ભાઈ ની યાદ આવે ત્યારે આ સોંગ સાંભળું છું 🙏🏻 Miss you Bhai 🙏🏻😭😭,surti,2
778,"ધીરુભાઈ ની મોજ હા, ,,,,આમને ના આવડે બોલતા ....હસાવતા",charotari,0
1285,મહેસાણા ને તમે નહિ સમજી શકો. માયાભાઈ.,charotari,0
154,નવા કરવેરાનું ભારણ નાખ્યા વગરનું વિકાસ યાત્રાને આગળ ધપાવનારું બજેટ: CM મુખ્યમંત્રી ભૂપેન્દ્ર પટેલે રાજ્યના બજેટ અંગે જણાવ્યું હતું કે વડાપ્રધાનના નેતૃત્વમાં રિફોર્મ એક્સપ્રેસ પર સવાર ત્રણ કર્તવ્ય આધારિત બજેટ તાજેતરમાં કેન્દ્ર સરકારે રજૂ કર્યું હતું,standard_gujarati,1
1111,વાવા ધીરુભાઈ સરવૈયા વિપુલ ગોહિલ હાથબ ભાવનગર,surti,2
37,જગદિશ.ભાઇમોતિબેન.દિકરી.ગુડી.નિકુલ.ના.સૂભ.લગન.ડીપલ.અંબાલા.ડીપલ.સિધધપુર.ટીના.રાજદીપ.,surti,2
340,"અરે માર ભાઈ સુપર હિટ સોંગ રાકેશ બારોટ
સિંગર દેવરાજ ઠાકોર તમારો આશિક છું હા મોજ હા
Gitesh thakor official તરફથી
💞💖💐💘🌹✍️🎤🎹🎧👌👌👌",surti,2
353,ખૂબ સરસ મજાની કોમેડી,charotari,0
138,સ્ટેશનની સિસ્ટમ શરુ નહી થતા સુધીરને શંકા ગઈ હતી,standard_gujarati,1
407,❤❤ ખરેખર સાચી વાત છે ભાઇ બધી ભાષાઓ માં આનંદ છે ભાઇ આનંદ છે ❤❤❤❤❤❤❤❤,charotari,0
1260,જાન્યુઆરીમાં અંતમાં ઠંડીનો વધુ એક રાઉન્ડ જોવા મળે તેવી શક્યતા છે,standard_gujarati,1
521,બજેટ વિશ્વાસ આધારિત શાસન અને માનવ કેન્દ્રિત આર્થિક માળખાનું વિઝન પાર પાડનારું છે એમ હું સ્પષ્ટ માનું છું,standard_gujarati,1
971,"સ્થાનિક ખેડૂતોના જણાવ્યા અનુસાર, આ પ્રદૂષિત પાણી આશરે સાત જેટલા ખેડૂતોના ખેતરોમાં ફરી વળ્યું છે",standard_gujarati,1
131,બહુ સરસ રજૂઆત....ખરેખર આવા લોકો પણ હોય છે અમે પણ અનુભવેલ છે 😃😃😃પાછા એમ કહે ત્રેવડ  ત્રીજો ભાઈ ..😃😂😂😂,surti,2
173,મુ હરરોજ રાહ જોઈ ને બેઠો હોયુ સુ ભાગની,surti,2
745,ભાઈ આ કાલ્પનિક વાતો કરી ને પૈસા કમાવા નો ધંધો છે.,charotari,0
1292,આ મહેસાણા નુ એક્સેન્ટ નથી યાર,charotari,0
255,કંકોત્રી લેખનનું ફંક્શન પૂરું થતાં તે ઘરે પરત આવ્યા ત્યારે આરોપીની પૂછપરછ કરતા જાણવા મળ્યું હતું કે એકાદ માસ પહેલા અડાલજમાં પણ 12 લાખની ચોરી કરી હોવાની કબૂલાત કરી હતી,standard_gujarati,1
267,આજે જનજીવન કાતિલ ઠંડીના કારણે પ્રભાવિત જણાયું હતું,standard_gujarati,1
350,પોપટ ભાઈ ખરેખર ભગવાન છે ભાઈ 🙏🙏🙏 જય મુરલીધર પોપટ ભાઈ 🙏🙏,surti,2
751,મહેસાણા ભાષા આવી નથી અને મહેસાણા વાળા મૂરખા નથી તુ મૂરખો છે,charotari,0
816,નવસાદ ભાઈ આવા અમે સુરતી લાલા કેવી રીતે લખાય તેં એપ નું નામ,surti,2
1419,ભારતમાં ઓર્ગેનાઇઝ ક્રિકેટ ઉપર ભારતીય ક્રિકેટ કંટ્રોલ બોર્ડનો સંપૂર્ણ કાબૂ છે,standard_gujarati,1
422,કાજલબેને તેમની ૨૪મી લગ્નતિથિ નિમિત્તે વૃક્ષારોપણ કાર્યક્રમનું આયોજન કર્યું,standard_gujarati,1
666,જય માતાજી બધા ભાઈઓ  ને,surti,2
1071,દુધના..ટેપાવાડો..ભાગ..બનાવો...જય..માતાજી🙏🙏,surti,2
1013,મને બહુજ મજા આવી.,charotari,0
1078,નખશિખ સજ્જન અને તદ્દન અલગ જ પ્રકારની શૈલી માં તંદુરસ્ત હાસ્ય પીરસતા કલાકાર તરીકે પહેલેથી કોઈ પણ પ્રકારના વિવાદિત નિવેદન અને બિભત્સ વક્તવ્ય વગર હાસ્ય કલાકાર જગત માં એક આગવી ઓળખ ઊભી કરી શકે એનું નામ જ શ્રી ધીરૂભાઈ સરવૈયા....!!😊🙏🏻💯⭐⭐⭐⭐⭐👍🏻🤗💕💐💐💐💐💐💐,surti,2
913,જય મહારાજ. જય બજંગ. જય શ્રી રામ.,charotari,0
600,"~બેહનો~ / બહેનો
માત્રુભાષા નું માન જાળવીએ.",surti,2
494,"વિચારો, જ્યારે હિના ના ભાવી પતિ ને ખબર પડશે કે આવા કાંડ કરેલ છે! 😂😂",surti,2
1216,હળાહળ જુઠ્ઠું ન બોલો મયા ભાઇ મહેસાણાની ભાષા આવી છે જ નહિ,charotari,0
84,"Jordar....vachn ... નાની ઉંમર માં મોટા વચન.. આટલો હેવી મેસેજ આટલી સરળ તાથી... વાહ ગુરુ વાહ...👍🏻👍🏻👍🏻 મેહસાણા ,, બનાહકોથી",charotari,0
280,વાહ અનંતભાઇ... જોરદાર,surti,2
1455,જય માતાજી ભાઈઓ 🙏🙏🙏,surti,2
215,માયા ભાઈ ને ના રોવો..કોણ કેવા સંસ્કારે માંથી જન્મેલા છે..🤔🤔 એતો દરેક ની કૉમેન્ટ પરથી ખબર પડી જાય સેરી..,charotari,0
1053,સિંગર અલ્પેશ મૂળગા તરફથી 🌹સુપર સોન્ગ રાકેશભાઈ  મને પણ સપોર્ટ કરજો ભાઈ તમે તો મારાં સુપરસ્ટાર છો 🌹🌹મારાં માતા પિતા નું સ્વપ્નુ છે કે હું એક મોટો કલાકાર બનું એટલે મને સપોર્ટ કરજો ભાઈ 🌹🌹🌹🌹🌹🌹🌹,surti,2
483,કોમ્પ્લેક્સમાં ત્રીજા માળે આ સેન્ટર આવેલું હતું,standard_gujarati,1
156,એર ક્વોલોટી મોનીટરીંગ સ્ટેશન પર ગયા ત્યારે એક બારી તુટેલી હાલતમાં હતી,standard_gujarati,1
1479,"આવી મજાક મસ્તી વાળા  કલાકાર ને સ્ટેજ પર થી નીચે ઉતારવો જોઇએ..
સાંભળવા વારા ને પણ થોડીક શરમ આવવી જોઇએ..
ઘણી વખત માયા એ માફી માંગી છે..",charotari,0
348,સલામતીને પ્રાથમિકતા આપતા અને એરપોર્ટ પર મુસાફરોને લાંબી રાહ જોવી ન પડે તે માટે દિવસ દરમિયાન કેટલીક ફ્લાઇટ્સ રદ કરવામાં આવી શકે છે તેમજ કેટલીક ફ્લાઇટ્સને પ્રસ્થાનમાં વધુ સમય લાગી શકે છે,standard_gujarati,1
1448,હસી હસીને ગોટો વળી ગયા ભાઈ 😅😅😅😅😅,surti,2
1458,આ ખો ભાગ. મોક લો. ભાઇ. એક ધારી. વાત જોઈ. છે.,surti,2
1338,જ્યારે અબ્બાસભાઈ અભરામભાઈ ઉમડીયાને ગંભીર ઈજાઓ પહોંચતા તેમને તાત્કાલિક સુરેન્દ્રનગરની હોસ્પિટલ ખસેડવામાં આવ્યા હતા,standard_gujarati,1
125,પરંતુ અમે જેટલું આપીએ એટલું એણે લખવું પડશે,standard_gujarati,1
845,પોલીસે ધોળી ગામની સીમમાં અડવાળ જવાના રસ્તા પર જાહેરમાં પૈસા અને પત્તા વડે તીન પત્તીનો જુગાર રમતા પાંચ ઇસમોને રંગેહાથ ઝડપી પાડ્યા હતા,standard_gujarati,1
362,રવિ પાક માટે પાણીની જરૂરિયાત હોવા છતાં પાણી સમયસર અને પૂરતું ન મળતા પાક સુકાઈ જવાની ભીતિ સેવાઈ રહી હતી,standard_gujarati,1
107,"ટ્રાફિક જામની સ્થિતિથી બચવા અગાઉથી આયોજન કરવું વહીવટી તંત્ર દ્વારા જણાવવામાં આવ્યું છે કે, કામગીરી દરમિયાન કપુરાઈ જંક્શન પર રસ્તો સિંગલ લેન રહેશે અથવા જરૂરિયાત મુજબ સંપૂર્ણ બંધ પણ રાખવામાં આવી શકે છે",standard_gujarati,1
444,"જય સ્વામિનારાયણ.❤❤❤
સ્વામિનારાયણ ભગવાન મારાં ભાગ્ય માં હતા એટલે જ મને મારા જન્મ સમય નાં ચોથા પાંચમા વર્ષમાં જ મને સત્સંગ મળ્યો.અને એટલે જ આજ વર્તમાન સમય માં મને દરેક સંકટ સમયે મારી હરપલ મદદ કરે છે અને વારંવાર જ્યાં હોય ત્યાં સવાસે સવાસે એમનું સ્મરણ થતું હોય છે, પ્રણામ,ધન્યવાદ મારા પ્રભુ ❤❤❤",surti,2
544,વાહ મારા ભાઈ ભાઈ  જયમાલધારી જયઆદીવાશી,surti,2
82,થોડા શોટ સમય માં તમારું કન્ટેન્ટ બનાવો.,charotari,0
858,"હકાભા એટલે સત્ય વચન બોલવા વાળા,,,,great",surti,2
1183,"સમગ્ર રાજ્ય સાથે ભાવનગર શહેર જિલ્લામાં પણ આ વખતે ઠંડી મોડેથી શરૂ થઈ હતી અને હાલમાં છેલ્લા બે સપ્તાહ કરતાં વધુ સમયથી ઠંડીનો ચરમ સમય ચાલી રહ્યો છે, ત્યારે આવનાર ફેબ્રુઆરી માસમાં પણ ઠંડીથી રાહત મળે એવી સંભાવના નહિવત્ જોવાઈ રહી છે",standard_gujarati,1
715,મને મજા આવી ગય હો,charotari,0
830,દિલીપભાઈ જોષી ને બોલાવો મનનભાઈ.,surti,2
1020,પાણી નું આંદોલન ભાગ બાકી છે,surti,2
67,જય માતાજી મિત્રો ને શુભ પ્રભાત ખૂબ જ સરસ મિત્રો,surti,2
888,ફક્ત બે જ દિવસમાં નહેર સંપૂર્ણપણે સાફ કરી દેવાઈ છે જેના પરિણામે હાલ સ્વચ્છ અને અવરોધમુક્ત પાણીનો વહેણ ફરી શરૂ થયો છે,standard_gujarati,1
1182,ઊજેનનાડોનોવીડીયોબનાવોભાઈદૂલભકશય,charotari,0
169,"ભાઈ કડક સોંગ
Johaar
જય આદીવાસી",surti,2
1436,મેહોણા બોલતાનથી આવડતું,charotari,0
1464,નારણપુરા પોલીસે ગુનો ગાંધીનગર જીલ્લાના ખોરજ ગામમાં રહેતા સુધીર વિશ્વરકર્માએ નારણપુરા પોલીસ સ્ટેશનમાં ફરિયાદ નોંધાવી છે કે તે નારણપુરા સરદાર પટેલ સ્ટેડિયમ ખાતે આવેલા હવામાન વિભાગના એર ક્વોલોટી મોનીટરીંગ સ્ટેશન (એક્યુએમએસ)માં એક્ઝિક્યુટિવ એન્જીનીયર તરીકે નોકરી છે,standard_gujarati,1
729,"અડગ વિશ્વાસ, અવિરત વિકાસની પ્રતિબદ્ધતા સાથેનું ગુજરાતનું બજેટ આજે નાણાં મંત્રી કનુ દેસાઈએ વિધાનસભામાં રજૂ કર્યું છે",standard_gujarati,1
337,રાજ્યમાં ફરી એકવાર હાડ થીજવતી ઠંડીનો અનુભવ થઈ રહ્યો છે,standard_gujarati,1
736,આવા ગોડા ન ના ખબર પડે,charotari,0
116,વિરમગામ રૂરલ પોલીસે અમદાવાદ-માળિયા હાઈવે પરથી ભારતીય બનાવટના વિદેશી દારૂનો મોટો જથ્થો ઝડપી પાડ્યો છે,standard_gujarati,1
720,કિશનાબેને ગર્ભસંસ્કાર અને ભારતીય સંસ્કૃતિના મહત્ત્વ પર પ્રકાશ પાડ્યો,standard_gujarati,1
85,સૌથી પહેલા આપડા ધર્મ ની મજાક કરે છે તે ખોટી વસ્તુ છે. અને આ જોવા અને સંભાળવા માટે બધા જાય છે. જવું જ ના જોઈએ. અને આવી ભાષા મહેસાણા ની નથી. કોઈ જિલ્લા ની કે કોઈ ભાષા વિશે ખરાબ ના કહેવુ જોઈએ,charotari,0
1214,૧) દક્ષિણ ગુજરાત (સુરતી) ૨) પશ્ચિમ ગુજરાત (કાઠીયાવાડ) ૩) N.R.I ગુજરાતી ૪) મધ્ય ગુજરાત (ચરોતરી) ૫) ❌ ૬) ઉત્તર ગુજરાત (પટણી) ૭) પશ્ચિમ ગુજરાત (કાઠીયાવાડ) ૮) N.R.I ગુજરાતી ૯) કચ્છી ૧૦) સુધરેલા મોટા માણસો ની શુદ્ધ ગુજરાતી 🤣😅,charotari,0
1241,લક્ષ્મી ની ચાર રહી ગઈ ભાઈ 😉,charotari,0
923,ગુજરાત નું શાન્તિ નિકેતન,charotari,0
974,તેઓ વર્ચ્યુઅલ પ્રાઇવેટ નેટવર્ક અથવા ટોર બ્રાઉઝરનો ઉપયોગ કરીને તેમના આઈપી એડ્રેસને છુપાવે છે,standard_gujarati,1
182,જેવો માણસ એવો વિચાર હલકી ના,charotari,0
1296,"ભારત માતા કી જય...😁 
ભાઈ સરસ વીડિયો બનાવો છે. 🙂🙏
હું કુલદીપ વેગડ. હું વાંસળી વગાડું છું અને શીખવાડું છું.
હુંય વરતેજ ગામ માં રહું છું.
મારી ચેનલ માં ઘણા વીડિયો છે સમય મળે તો જરૂર જોજો🙏 ધન્યવાદ.",surti,2
1138,ગોપાલ ભાઇ આંખ  માં થી આંસુ આવી ગયાં બહુ મજબૂત સોંગ.❤❤❤. Miss you Radhe...,surti,2
604,❤અભાનો અને  વાગુભાનો રોલબહુ સરસ છે ❤🎉,surti,2
268,આ સેન્ટર એક એવા કોમ્પ્લેક્સમાં ચાલી રહ્યું છે જ્યાં બિલ્ડીંગમાં ઘણા બધા સ્પા સેન્ટર ચાલે છે,standard_gujarati,1
684,સાચુ હકુભા સાજીંદા કલાકાર ની એકતા નથી,surti,2
243,ધંધુકાના નાયબ મામલતદારની હાજરીમાં દીપડાના મૃતદેહનું પંચનામું અને રોજકામ કરવામાં આવ્યું હતું,standard_gujarati,1
216,"ખૂબ સરસ ""દાદા""બધાને ભાવવિભોર કર્યાં.નાની ઉંમર મા ઘણું સમજાવી ગયા.ભગવાન તમને લાંબુ આયુષ્ય આપે તેવી શુભેચ્છાઓ.👌👌👋👋👋👋👋👋",surti,2
911,આવું કોણ બોલે છે મહેસાણા મા આવી ઘર ની ભાસે વાપરે છે સરમ. આવી જોયે,charotari,0
1359,આ વિસ્તારોમાં હવાનું પ્રદૂષણ ઘટાડવા માટે પણ વ્યવસ્થા ઊભી કરવાની વ્યવસ્થા કરાશે,standard_gujarati,1
643,Bhai 😌 aa song me 3. Vakhat જોયું તો સુપર ભાઈ 😭😭 દિલ ને પણ મજબૂત કરી નાખે છે 😭😭😭😭😭😪😪😪😪😪😪,surti,2
469,રમેશ મહેતા ઈઝ ઓલવેઝ હીટ!,charotari,0
1429,ઉત્તર-પૂર્વી રાજ્યોમાં થયેલી હિમવર્ષાની અસર ગુજરાતના વાતાવરણ પર જોવા મળી રહી છે,standard_gujarati,1
709,વ્યવહારિક અને આધ્યાત્મિક નુ જોડ છે ધીરૂભાઇ સરવૈયા એકદમ ઓશો જેવા,surti,2
1461,વાહ ધીરૂભાઈ વાહ❤❤❤❤❤,surti,2
1389,nimi vashi ૧) દક્ષિણ ગુજરાત (સુરતી) ૨) પશ્ચિમ ગુજરાત (કાઠીયાવાડ) ૩) N.R.I ગુજરાતી ૪) મધ્ય ગુજરાત (ચરોતરી) ૫) ❌ ૬) ઉત્તર ગુજરાત (પટણી) ૭) પશ્ચિમ ગુજરાત (કાઠીયાવાડ) ૮) N.R.I ગુજરાતી ૯) કચ્છી ૧૦) સુધરેલા મોટા માણસો ની શુદ્ધ ગુજરાતી 🤣😅,charotari,0
1237,સારું છે મુસ્લિમ મોલાના એ આ રીતે પ્રવચન નથી કર્યો,charotari,0
677,આ ભાષા ...સુરતી ની નથી પણ...પારસી લોકો ની ભાષા છે...,surti,2
1473,"જય માતાજી 🙏🙏🙏
વિડિયો બવ સારો સ ભઈ👌",surti,2
667,ડોડા સેકવાના સીઝન આવી ગયા હે,charotari,0
290,વકીલ સમાજને વૈશ્વિક સ્તરની ટેકનોલોજીથી સજ્જ કરવાનો એક સંકલ્પ જે,standard_gujarati,1
1055,હા મોજ હા મારા ગુજરાતી ભાઈઓ ❤❤,surti,2
1397,અમારે તો બધા જ વિષયની પરીક્ષા અપાવવી છે,standard_gujarati,1
194,ખૂબ સરસ રજૂઆત હિતેશભાઈ! તમે આપણી ધરતીના સાચા પ્રતિનિધિ છો. 😊,surti,2
172,આ સાથે જ મોબાઇલ નંબર પણ આપવામાં આવ્યો હતો,standard_gujarati,1
538,જય માતાજી ધીરૂ ભાઇ મારીઉડાડીદીધીહો પણશુ મંશરનય માખિનય હુસુકવ ધીરૂભાઈ નિદર ઉડાડીદીધ બોલોલયો આશદતમારોછેતમને પાઆપુ ધીરૂભાઈ,surti,2
126,હવામાનમાં આવેલા આ બદલાવને કારણે રાજ્યમાં હાલ બેવડી ઋતુની અસર શરૂ જોવા મળી રહી છે,standard_gujarati,1
1381,આઉદિચ્ય બ્રાહ્મણ 🤭😍,charotari,0
1416,જય શ્રીરામ ખુબ સરસ પ્રવિણા બેન રાજપુત ધન્યવાદ અશોક સાઉન્ડ બોટાદ જાજા દીવસે ભાગ મુક્યો ખુબ ખુબ આભાર,surti,2
850,વિરમગામ નગરપાલિકાની સેનિટેશન ટીમ તેમજ ફાયર,standard_gujarati,1
1355,બબીતા અને જેઠાલાલ નો લવ ઊપર એક વીડિયો ભાઈ.. કોઈ દિ સેટિંગ નથી થયું 😁😁,surti,2
307,વાહ   ધીરુભાઈ    વાહ,surti,2
1309,ઉભાઉભાખાયમાણસોએકળિયુગનીએધાણીછે,charotari,0
871,જોરદાર ભાઇઓ મજા આવી ગઈ 😅,charotari,0
826,મજાક ને મજાક ની જેમ લેવા વિનંતી 🙏,charotari,0
130,હાઇકોર્ટ આ બાબતે અત્યંત સ્પષ્ટ છે અને હવે કોર્પોરેશનનો શું પ્રસ્તાવ છે અને હાઇકોર્ટના અગાઉના આદેશનો અમલ કઇ રીતે કરશો એ કોર્ટને જણાવો,standard_gujarati,1
928,જય ગુરુદેવ 14:28 14:28 14:28 14:28 14:28 14:28 14:28 14:28 14:28 આગળ બેઠા ભાઈ  બહેન ના હૃદય થી નીકળેલા આશુ ને હું મારા હૃદય,surti,2
1155,શાહબુદ્દીન રાઠોડ ને ગુરૂ બનાવો એટલે રામાયણ અને મહાભારત વિશે કેવી રીતે બોલાય !!! માફ કરજો !!,charotari,0
1426,ધીરુભાઈ નાં કોપી જોક્સ,surti,2
831,આ રોડ પરથી દિવસભર એમ્બ્યુલન્સની અવરજવર રહેતી હોય છે,standard_gujarati,1
1234,ભાવનગર જિલ્લાના દરિયાકાંઠાના ગામડાઓમાં શહેરની તુલનાએ વધુ ઠંડી જોવા મળી હતી,standard_gujarati,1
644,અમે વિદ્યાર્થીના ભાઈ તરીકે ઓળખાણ આપી અને પરીક્ષાની પૂછપરછ માટે આવ્યા હોવાનું કહ્યું,standard_gujarati,1
1444,અમદાવાદ જિલ્લાના ઐતિહાસિક ધોળકા શહેરના હાર્દ ગણાતા જૂનું બસ સ્ટેન્ડ વિસ્તારમાં હાલ ટ્રાફિકની વિકટ સમસ્યા જોવા મળી રહી છે,standard_gujarati,1
369,વીજુડી બેન કિશુ બેન ભગેડી ભાઈ રાજુભાઈ એ બધા જ મારા ઘરે આવજો એકવાર,surti,2
467,"રેડિયો પર રેગ્યુલર કિશોર કાકા ના જોક સંભાળીએ છીએ પણ આજે ખબર પડી કે કિશોર કાકા, કાકી અને નોર્મલ અવાજ ત્રણેય એક જ વ્યક્તિ એટલે કે સ્મિત પંડ્યા નો જ છે.  ગ્રેટ skill.. salute",surti,2
373,તમારી કૉમેડી ફિલ્મ બાકી 😂😂😂હસી હસીને ગોટા વળીજાયે 😂😂😂😊,charotari,0
632,આ ભાષા મહેસાણા ની નથી..આ કોઈ સમાજ ની ભાષા માં વાત કરે છે,charotari,0
500,આ સવાલ એટલા માટે કારણ કે ધોળકાથી અમદાવાદના રૂટ પર એસટી બસોની હાલત અત્યંત ગંભીર છે,standard_gujarati,1
1392,સાંસ્કૃતિક કાર્યક્રમ પણ યોજી શકાશે,standard_gujarati,1
988,સાવ કેવી નિમ્ન ધર્મ ની હસી કરે છે,charotari,0
288,"મહેસાણા ની ભાષા ની મજાક ના હોય ...,રામાયણ ની પણ મજાક ના હોય ...તમારી કાઠિયાવાડી થી તો ખુબજ સારી છે ...મહેસાણી બોલતા ના આવડે તો બોલવી નહી ....",charotari,0
580,સાથે જ મેલમાં કેન્દ્રીય ગૃહમંત્રી અમિત શાહ અને લોરેન્સ બિશ્નોઈને પણ ટાર્ગેટ કરવાની ધમકી અપાઈ હતી,standard_gujarati,1
1134,"હળાહળ જુઠ્ઠું ન બોલો મયા ભાઇ
મહેસાણાની ભાષા આવી છે જ નહિ",charotari,0
265,બહુ જ સરસ તમારો વિડીયો છે સુરતી ભાષા તો મને બહુ જ સરસ ગમે છે એટલે સુરતી ભાષામાં જ વિડીયો બનાવો,surti,2
1002,ભાઈ DJ પર તમારી ટીમલી વાગે એકલે ટીમલી ની મજા જ કયક અલગ જ આવે હો...હા બાપુ મોજ,surti,2
564,ફરિયાદો માટે ઓમ્બ્યુસમેન્ટની રચના છે,standard_gujarati,1
1208,ભાઈ આતો સાબરકાંઠાની બોલી છે......,charotari,0
650,જય શ્રી રાજા મહાકાળી,charotari,0
773,ગજબ નું ટાઈમિંગ,charotari,0
1171,"મને કેવી રીતે ખબર પડી ખબર સે ભાઈ,મુ જ્યારે pubg રમતો હતો ત્યારે મારી જોડે રેન્ડમ player રમવા આયા હતા તો તે પણ તારા જેવીજ બોલી બોલતા હતા ભાઇ 😉",surti,2
929,રાહુલ ભાઈ.બોડેલી..છોટાઉડેપુર.,surti,2
560,વાહ હકાભા ગઢવી ના તુલે કોઈ કલાકાર ના આ વી સ કે સુપરહિટ કલાકાર હકાભા ગઢવી,surti,2
1066,ફ્લાઈટ રદ અને ડીલે ના કારણે મુસાફરો એરપોર્ટ પર લાંબા સમય સુધી અટવાઈ રહ્યા હતા અને અનેક એરલાઇન્સના ડીલે થવાને કારણે મુસાફરો પણ રોષે ભરાયા હતા,standard_gujarati,1
94,Hitesh bhai ગભા ને 01 વાર સ્ટેજ ઉપર લાવોને.,charotari,0
1366,Tamari bhasani ghaan રાખો ભાઈ બીજાની ભાષા નું ઘ્યાન ન રાખો ભાઈ ધંધા મા ઘ્યાન રાખો,charotari,0
136,વિઠલભાઇ બી ચાવડા દેવરામપુરા શીલી પી 388210તા.ઉમરેઠ જીઆણદ ઠે રામદેવજીમંરસામે ભગત વારુફીયુ,surti,2
910,જય શ્રી કષ્ટભંજન દેવ હનુમાનજી 🙏,charotari,0
